17.6	1.26
17.7	1.2474
17.8	1.1977
17.9	1.15587
18	1.12466
18.1	1.09505
18.2	1.07127
18.3	1.05824
18.4	1.11223
18.5	1.15021
18.6	1.18392
18.7	1.21834
18.8	1.2476
18.9	1.27199
19	1.29801
19.1	1.32181
19.2	1.3327
19.3	1.34509
19.4	1.30915
19.5	1.29676
19.6	1.28432
19.7	1.26571
19.8	1.24726
19.9	1.24897
20	1.27668
20.1	1.30554
20.2	1.32408
20.3	1.32914
20.4	1.32719
20.5	1.32218
20.6	1.32009
20.7	1.31886
20.8	1.32024
20.9	1.312
21	1.28317
21.1	1.25606
21.2	1.25039
21.3	1.2556
21.4	1.26055
21.5	1.27346
21.6	1.32402
21.7	1.36563
21.8	1.39875
21.9	1.42578
22	1.43363
22.1	1.44039
22.2	1.44511
22.3	1.45033
22.4	1.46275
22.5	1.45556
22.6	1.40966
22.7	1.37102
22.8	1.34281
22.9	1.31839
23	1.30494
23.1	1.31568
23.2	1.33227
23.3	1.34248
23.4	1.33267
23.5	1.323
23.6	1.3123
23.7	1.30752
23.8	1.29998
23.9	1.2571
24	1.20895
24.1	1.12921
24.2	1.03992
24.3	0.949835
24.4	0.877169
24.5	0.811975
24.6	0.749144
24.7	0.803978
24.8	1.79199
24.9	2.66747
25	3.21563
25.1	3.62686
25.2	3.93146
25.3	4.17546
25.4	4.40102
25.5	4.58635
25.6	4.74563
25.7	4.87616
25.8	4.73101
25.9	4.42162
26	4.16804
26.1	3.93698
26.2	3.73848
26.3	3.58384
26.4	3.40156
26.5	3.3394
26.6	3.27549
26.7	3.21045
26.8	3.15123
26.9	3.10929
27	3.07668
27.1	3.05467
27.2	3.03134
27.3	3.01132
27.4	3.00324
27.5	2.87661
27.6	2.77546
27.7	2.7474
27.8	2.73643
27.9	2.74267
28	2.72481
28.1	2.76606
28.2	2.81153
28.3	2.81325
28.4	2.82924
28.5	2.94885
28.6	3.04936
28.7	3.10115
28.8	3.2557
28.9	3.53163
29	3.80175
29.1	3.98158
29.2	4.12965
29.3	4.28018
29.4	4.40141
29.5	4.44313
29.6	4.5764
29.7	4.82901
29.8	4.95949
29.9	4.94155
30	4.89786
30.1	4.85808
30.2	4.82166
30.3	4.769
30.4	4.74284
30.5	4.74643
30.6	4.6519
30.7	4.40043
30.8	4.15005
30.9	3.92623
31	3.72637
31.1	3.56379
31.2	3.37125
31.3	3.19661
31.4	2.99738
31.5	2.7503
31.6	2.50294
31.7	2.2535
31.8	2.04416
31.9	1.88375
32	1.96381
32.1	1.98141
32.2	2.08433
32.3	2.18302
32.4	2.28124
32.5	2.34995
32.6	2.45358
32.7	2.80746
32.8	3.43592
32.9	3.91833
33	4.17425
33.1	4.40754
33.2	4.60832
33.3	4.76393
33.4	4.90461
33.5	4.97554
33.6	4.93378
33.7	4.74859
33.8	4.3241
33.9	3.91121
34	3.54202
34.1	3.17049
34.2	2.81892
34.3	2.56824
34.4	2.45191
34.5	2.50005
34.6	2.70691
34.7	2.78085
34.8	2.81662
34.9	2.83808
35	2.8406
35.1	2.89576
35.2	3.14527
35.3	3.31571
35.4	3.37417
35.5	3.40865
35.6	3.44854
35.7	3.5645
35.8	3.68189
35.9	3.9508
36	4.34691
36.1	4.65057
36.2	4.7604
36.3	4.84198
36.4	4.91954
36.5	4.9878
36.6	4.99784
36.7	5.02114
36.8	5.06866
36.9	5.0187
37	4.75338
37.1	4.49363
37.2	4.26071
37.3	3.9861
37.4	3.69186
37.5	3.6964
37.6	3.89033
37.7	4.02209
37.8	4.11801
37.9	4.16789
38	4.30547
38.1	4.42439
38.2	4.51508
38.3	4.69818
38.4	4.91165
38.5	4.89326
38.6	4.78538
38.7	4.7126
38.8	4.64647
38.9	4.56951
39	4.46867
39.1	4.46483
39.2	4.5717
39.3	4.62023
39.4	4.60664
39.5	4.59202
39.6	4.57801
39.7	4.55679
39.8	4.53298
39.9	4.43491
40	4.30069
40.1	4.07182
40.2	3.7333
40.3	3.42291
40.4	3.15286
40.5	2.90464
40.6	2.68854
40.7	2.50422
40.8	2.36489
40.9	2.40764
41	2.52862
41.1	2.70918
41.2	2.90195
41.3	3.04433
41.4	3.14423
41.5	3.15998
41.6	3.13374
41.7	3.07504
41.8	2.98302
41.9	2.87264
42	2.78398
42.1	2.623
42.2	2.44329
42.3	2.54551
42.4	2.67436
42.5	2.85168
42.6	3.00517
42.7	3.16192
42.8	3.30779
42.9	3.4403
43	3.55595
43.1	3.58829
43.2	3.60021
43.3	3.3995
43.4	3.17161
43.5	2.99946
43.6	2.84528
43.7	2.69042
43.8	2.555
43.9	2.36827
44	2.19133
44.1	2.14541
44.2	2.11621
44.3	2.11564
44.4	2.11933
44.5	2.04851
44.6	2.13892
44.7	2.31261
44.8	2.48093
44.9	2.7094
45	2.92457
45.1	3.12579
45.2	3.30991
45.3	3.44455
45.4	3.67913
45.5	3.97515
45.6	4.12946
45.7	4.22527
45.8	4.2982
45.9	4.346
46	4.37325
46.1	4.37811
46.2	4.38978
46.3	4.50863
46.4	4.53565
46.5	4.4808
46.6	4.42671
46.7	4.50417
46.8	4.58567
46.9	4.68009
47	4.80869
47.1	5.00736
47.2	5.18085
47.3	5.25002
47.4	5.38367
47.5	5.54926
47.6	5.7327
47.7	5.75981
47.8	5.58643
47.9	5.40455
48	5.18764
48.1	4.90679
48.2	4.61772
48.3	4.33695
48.4	3.95415
48.5	3.50598
48.6	3.26292
48.7	3.07591
48.8	3.22669
48.9	3.37126
49	3.5131
49.1	3.63694
49.2	3.75235
49.3	3.81556
49.4	4.3777
49.5	5.31237
49.6	5.99074
49.7	6.69984
49.8	7.4309
49.9	8.1374
50	8.91607
50.1	9.35624
50.2	9.98166
50.3	10.5624
50.4	10.8675
50.5	10.8616
50.6	10.7921
50.7	10.6314
50.8	10.3553
50.9	9.8627
51	9.41569
51.1	9.18902
51.2	8.69335
51.3	8.17337
51.4	7.67009
51.5	7.24527
51.6	6.85514
51.7	6.48689
51.8	6.89431
51.9	7.37451
52	7.51942
52.1	7.62684
52.2	7.73612
52.3	7.85851
52.4	7.95132
52.5	8.01308
52.6	8.21784
52.7	8.3966
52.8	7.94759
52.9	7.40946
53	6.96935
53.1	6.59596
53.2	6.24323
53.3	6.08118
53.4	6.08778
53.5	6.10043
53.6	5.8514
53.7	5.75878
53.8	5.83484
53.9	6.09944
54	6.31067
54.1	7.18041
54.2	7.82213
54.3	8.24958
54.4	8.5187
54.5	8.75725
54.6	9.02625
54.7	9.18276
54.8	9.17853
54.9	9.3293
55	9.42213
55.1	8.98521
55.2	8.63565
55.3	8.28343
55.4	7.95122
55.5	7.68651
55.6	7.42237
55.7	7.56594
55.8	7.82017
55.9	7.81259
56	7.49669
56.1	7.16747
56.2	6.86318
56.3	6.58251
56.4	6.36045
56.5	6.74475
56.6	7.0547
56.7	6.92355
56.8	6.78098
56.9	6.71667
57	7.01222
57.1	7.32102
57.2	7.473
57.3	7.86333
57.4	8.19577
57.5	8.0136
57.6	7.85122
57.7	7.67387
57.8	7.50838
57.9	7.37352
58	7.14838
58.1	7.5021
58.2	7.8875
58.3	7.94893
58.4	7.97318
58.5	7.99222
58.6	8.00948
58.7	8.02111
58.8	7.93582
58.9	7.96729
59	8.08174
59.1	7.66933
59.2	7.28888
59.3	6.93631
59.4	6.59647
59.5	6.25525
59.6	6.23079
59.7	7.01639
59.8	7.72771
59.9	8.27826
60	8.22238
60.1	8.00483
60.2	7.78744
60.3	7.58424
60.4	7.42066
60.5	7.2753
60.6	6.87895
60.7	5.63887
60.8	4.24178
60.9	2.08895
61	1.002
61.1	0.793113
61.2	0.730755
61.3	0.691499
61.4	0.590923
61.5	0.480268
61.6	0.455058
61.7	0.434224
61.8	0.410608
61.9	0.383489
62	0.354768
62.1	0.328828
62.2	0.325742
62.3	0.321773
62.4	0.31601
62.5	0.359945
62.6	0.529216
62.7	1.02211
62.8	3.3801
62.9	6.60133
63	8.53297
63.1	9.89022
63.2	11.0651
63.3	11.8393
63.4	12.3936
63.5	12.8108
63.6	13.0075
63.7	13.0899
63.8	12.7544
63.9	11.4717
64	10.1529
64.1	8.89486
64.2	7.45269
64.3	6.32617
64.4	5.37961
64.5	4.8344
64.6	4.57398
64.7	4.79739
64.8	5.15451
64.9	5.42618
65	5.67648
65.1	5.84429
65.2	5.94395
65.3	5.83386
65.4	5.72678
65.5	5.41013
65.6	5.24691
65.7	4.83529
65.8	4.32163
65.9	3.9381
66	3.65298
66.1	3.79625
66.2	4.16901
66.3	4.5526
66.4	5.05249
66.5	5.96747
66.6	6.62751
66.7	7.26652
66.8	8.29998
66.9	9.33945
67	10.206
67.1	10.754
67.2	11.0955
67.3	11.4407
67.4	11.5679
67.5	11.3104
67.6	11.3579
67.7	11.2012
67.8	10.6835
67.9	9.93506
68	9.09301
68.1	8.34851
68.2	7.72014
68.3	7.00337
68.4	6.75985
68.5	6.97938
68.6	7.03207
68.7	7.63255
68.8	7.90655
68.9	8.2357
69	8.68275
69.1	9.02865
69.2	9.47539
69.3	9.94234
69.4	9.97934
69.5	9.81383
69.6	9.45663
69.7	8.81885
69.8	8.51023
69.9	8.34624
70	8.29939
70.1	8.47161
70.2	8.51492
70.3	8.73287
70.4	9.12742
70.5	9.60541
70.6	10.1942
70.7	10.6486
70.8	11.1527
70.9	11.5294
71	11.7293
71.1	11.9045
71.2	11.9863
71.3	11.8663
71.4	11.8234
71.5	11.4623
71.6	10.9513
71.7	10.5571
71.8	9.93855
71.9	9.26711
72	8.58695
72.1	7.72115
72.2	6.94127
72.3	6.32587
72.4	5.62022
72.5	5.48734
72.6	5.45215
72.7	5.73305
72.8	6.12245
72.9	6.48581
73	6.88009
73.1	6.9828
73.2	6.91713
73.3	6.75728
73.4	6.51716
73.5	6.23269
73.6	5.93857
73.7	5.31973
73.8	4.66309
73.9	4.31084
74	4.26502
74.1	4.49267
74.2	4.80671
74.3	5.19768
74.4	5.46097
74.5	5.65114
74.6	5.8657
74.7	6.20549
74.8	6.48503
74.9	6.58883
75	6.46589
75.1	6.46461
75.2	6.41122
75.3	6.32003
75.4	6.27731
75.5	6.27378
75.6	6.2227
75.7	6.07064
75.8	5.89957
75.9	5.61651
76	5.36606
76.1	5.05936
76.2	4.8625
76.3	4.68815
76.4	4.72757
76.5	4.66311
76.6	4.66416
76.7	4.72844
76.8	4.80153
76.9	4.81327
77	4.80597
77.1	5.04188
77.2	5.2577
77.3	5.32498
77.4	5.40886
77.5	5.51269
77.6	5.51409
77.7	5.51058
77.8	5.60818
77.9	5.68653
78	5.6378
78.1	5.47477
78.2	5.3361
78.3	5.27779
78.4	5.1251
78.5	5.00411
78.6	5.11814
78.7	5.16054
78.8	5.04451
78.9	5.22365
79	5.48183
79.1	5.53972
79.2	5.69132
79.3	5.93059
79.4	5.92262
79.5	6.013
79.6	5.96904
79.7	5.81912
79.8	5.80212
79.9	5.71705
80	5.60478
80.1	5.51806
80.2	5.45911
80.3	5.23057
80.4	5.33036
80.5	5.23333
80.6	5.12733
80.7	5.22702
80.8	5.25081
80.9	5.07105
81	5.03249
81.1	5.06214
81.2	4.88631
81.3	4.87962
81.4	4.72977
81.5	4.69714
81.6	4.67081
81.7	4.52051
81.8	4.51908
81.9	4.68012
82	4.79022
82.1	5.06374
82.2	5.29442
82.3	5.25277
82.4	5.41695
82.5	5.57305
82.6	5.71469
82.7	5.95661
82.8	6.28988
82.9	6.46829
83	6.48686
83.1	6.49364
83.2	6.62421
83.3	6.69729
83.4	6.70481
83.5	6.87806
83.6	6.8926
83.7	6.93483
83.8	6.86325
83.9	6.7571
84	6.67892
84.1	6.63639
84.2	6.46026
84.3	6.32705
84.4	6.25353
84.5	5.96295
84.6	5.8324
84.7	5.53287
84.8	5.13353
84.9	4.8698
85	4.80044
85.1	4.52494
85.2	4.40327
85.3	4.51356
85.4	4.30619
85.5	4.33076
85.6	4.46278
85.7	4.45192
85.8	4.53759
85.9	5.15604
86	5.41607
86.1	5.62172
86.2	5.90895
86.3	6.10713
86.4	6.28926
86.5	6.40547
86.6	6.31028
86.7	6.33034
86.8	6.30099
86.9	5.83932
87	5.65149
87.1	5.61262
87.2	5.45854
87.3	5.26852
87.4	5.32425
87.5	5.41058
87.6	5.5647
87.7	5.94062
87.8	6.14096
87.9	6.42401
88	6.44613
88.1	6.30942
88.2	6.68966
88.3	7.0753
88.4	7.27581
88.5	7.37214
88.6	7.54685
88.7	7.48692
88.8	7.50569
88.9	7.39203
89	7.48583
89.1	7.6526
89.2	7.35112
89.3	7.03527
89.4	6.74434
89.5	6.45746
89.6	6.13999
89.7	5.83952
89.8	6.17764
89.9	6.62479
90	6.85842
90.1	7.04006
90.2	7.16912
90.3	7.26847
90.4	7.3777
90.5	7.41541
90.6	7.5726
90.7	7.78296
90.8	7.52265
90.9	7.15817
91	7.11694
91.1	7.11694
91.2	7.1703
91.3	7.18724
91.4	7.26
91.5	7.34905
91.6	7.31763
91.7	7.34491
91.8	7.46481
91.9	7.61646
92	7.51152
92.1	7.24039
92.2	6.9048
92.3	6.69653
92.4	6.43206
92.5	6.22212
92.6	6.05248
92.7	5.76434
92.8	5.32556
92.9	4.85429
93	4.90998
93.1	5.17362
93.2	5.41767
93.3	5.57183
93.4	5.7057
93.5	5.80041
93.6	5.84675
93.7	5.81148
93.8	5.81009
93.9	5.83078
94	5.40307
94.1	5.12884
94.2	5.13789
94.3	5.18872
94.4	5.23889
94.5	5.21848
94.6	5.26209
94.7	5.33997
94.8	5.35333
94.9	5.35079
95	5.33986
95.1	5.14334
95.2	4.72549
95.3	4.46338
95.4	4.27013
95.5	4.18091
95.6	4.02366
95.7	3.94295
95.8	3.88814
95.9	3.86368
96	3.89727
96.1	4.42177
96.2	5.26182
96.3	5.82295
96.4	6.20409
96.5	6.51574
96.6	6.80508
96.7	7.025
96.8	7.20573
96.9	7.25321
97	7.31979
97.1	7.10651
97.2	6.57483
97.3	6.2396
97.4	6.05091
97.5	5.9353
97.6	5.88434
97.7	6.08308
97.8	6.3947
97.9	6.85176
98	7.10449
98.1	7.4907
98.2	7.94776
98.3	8.20491
98.4	8.32057
98.5	9.0225
98.6	9.54665
98.7	9.84779
98.8	10.0629
98.9	10.1935
99	10.352
99.1	10.3804
99.2	10.2402
99.3	10.2157
99.4	10.2259
99.5	9.701
99.6	9.24864
99.7	8.84668
99.8	8.44699
99.9	8.11011
100	7.73976
100.1	7.86178
100.2	8.07319
100.3	8.1134
100.4	8.12452
100.5	8.15637
100.6	8.16242
100.7	8.22992
100.8	8.45491
100.9	9.24834
101	9.91849
101.1	10.1031
101.2	10.2243
101.3	10.2547
101.4	10.2756
101.5	10.2168
101.6	10.0925
101.7	10.1427
101.8	10.0376
101.9	9.37822
102	8.83235
102.1	8.33555
102.2	7.92384
102.3	7.63889
102.4	7.39023
102.5	7.85054
102.6	8.59479
102.7	8.92913
102.8	9.1982
102.9	9.41828
103	9.56413
103.1	9.65288
103.2	9.6746
103.3	9.57976
103.4	9.51952
103.5	8.93448
103.6	8.13129
103.7	7.56837
103.8	7.08413
103.9	6.63345
104	6.23064
104.1	6.18641
104.2	6.26266
104.3	6.47875
104.4	6.48913
104.5	6.39599
104.6	6.27524
104.7	5.94083
104.8	5.87513
104.9	5.98608
105	6.08144
105.1	5.89295
105.2	5.68741
105.3	5.47056
105.4	5.45313
105.5	5.56432
105.6	5.85993
105.7	6.23882
105.8	6.29735
105.9	6.15304
106	5.99909
106.1	5.84346
106.2	5.68125
106.3	5.53818
106.4	5.41889
106.5	5.38391
106.6	5.09549
106.7	4.62004
106.8	4.45013
106.9	4.44721
107	4.55163
107.1	4.66753
107.2	5.22067
107.3	5.77943
107.4	6.23652
107.5	6.58953
107.6	6.91392
107.7	7.1884
107.8	7.22757
107.9	7.14741
108	7.45384
108.1	7.69305
108.2	7.6009
108.3	7.42774
108.4	7.23651
108.5	7.01971
108.6	6.79072
108.7	6.56226
108.8	7.03439
108.9	7.59984
109	7.65226
109.1	7.65602
109.2	7.61779
109.3	7.56479
109.4	7.52247
109.5	7.48176
109.6	7.53092
109.7	7.69963
109.8	7.32196
109.9	6.81596
110	6.23727
110.1	5.7937
110.2	5.48555
110.3	5.26469
110.4	5.14239
110.5	5.20107
110.6	5.16867
110.7	4.99659
110.8	4.86795
110.9	4.90181
111	5.1183
111.1	5.26722
111.2	5.79564
111.3	6.38924
111.4	6.84284
111.5	7.12992
111.6	7.32912
111.7	7.4809
111.8	7.52567
111.9	7.4561
112	7.33426
112.1	7.23494
112.2	6.81917
112.3	6.24993
112.4	5.76887
112.5	5.43952
112.6	5.24508
112.7	5.08547
112.8	6.44766
112.9	7.42655
113	8.20633
113.1	8.65293
113.2	8.7774
113.3	8.83656
113.4	9.15741
113.5	9.88107
113.6	11.8496
113.7	12.2844
113.8	11.9631
113.9	11.731
114	11.4538
114.1	11.3953
114.2	11.561
114.3	11.6846
114.4	11.588
114.5	11.1054
114.6	9.04533
114.7	8.47854
114.8	8.00055
114.9	7.43885
115	7.0235
115.1	6.89993
115.2	8.1791
115.3	9.71128
115.4	10.4249
115.5	11.295
115.6	11.4881
115.7	12.0816
115.8	12.432
115.9	12.954
116	13.5551
116.1	13.8231
116.2	13.189
116.3	12.1741
116.4	11.8509
116.5	11.498
116.6	11.749
116.7	11.6351
116.8	11.637
116.9	11.6474
117	11.3949
117.1	11.1388
117.2	11.2733
117.3	11.537
117.4	11.5913
117.5	12.2059
117.6	12.6456
117.7	12.9616
117.8	13.2265
117.9	13.3029
118	13.6026
118.1	13.8578
118.2	13.9064
118.3	15.0596
118.4	15.6246
118.5	15.4302
118.6	15.3291
118.7	15.2439
118.8	14.9049
118.9	14.9277
119	14.5828
119.1	14.393
119.2	14.5233
119.3	13.4814
119.4	12.6911
119.5	11.9781
119.6	11.6907
119.7	11.511
119.8	11.5654
119.9	11.7881
120	12.4302
120.1	12.4685
120.2	12.0789
120.3	11.6925
120.4	11.7045
120.5	11.7247
120.6	11.3614
120.7	11.0622
120.8	11.0248
120.9	10.1872
121	9.16692
121.1	8.87482
121.2	8.61994
121.3	8.4391
121.4	8.01141
121.5	8.25129
121.6	10.2316
121.7	11.0873
121.8	11.8054
121.9	12.2174
122	13.243
122.1	13.3631
122.2	13.6229
122.3	14.1602
122.4	14.66
122.5	14.5825
122.6	13.3657
122.7	13.0739
122.8	12.9835
122.9	13.013
123	12.4293
123.1	12.9651
123.2	12.6786
123.3	11.9286
123.4	11.395
123.5	11.5749
123.6	11.3332
123.7	11.0762
123.8	10.4848
123.9	10.2663
124	9.63189
124.1	8.57206
124.2	8.70225
124.3	8.97493
124.4	8.87239
124.5	8.18185
124.6	8.47842
124.7	9.67249
124.8	10.0136
124.9	10.8751
125	11.1666
125.1	11.7648
125.2	12.2845
125.3	12.4529
125.4	12.7232
125.5	13.4776
125.6	14.0549
125.7	13.2709
125.8	13.0064
125.9	12.1687
126	12.0364
126.1	11.6358
126.2	11.787
126.3	11.8558
126.4	11.6897
126.5	10.9935
126.6	10.0588
126.7	9.55876
126.8	9.24282
126.9	8.97584
127	8.76259
127.1	8.59388
127.2	7.31791
127.3	6.60346
127.4	6.24625
127.5	5.84961
127.6	5.45749
127.7	5.1476
127.8	5.7346
127.9	6.69826
128	7.22141
128.1	7.55741
128.2	7.98022
128.3	8.41354
128.4	8.70825
128.5	8.91794
128.6	9.90892
128.7	10.2435
128.8	9.83783
128.9	9.12757
129	8.66896
129.1	8.34984
129.2	8.11254
129.3	7.85869
129.4	7.72841
129.5	7.80179
129.6	6.90997
129.7	6.91529
129.8	7.24303
129.9	7.67809
130	8.10607
130.1	8.38238
130.2	8.84792
130.3	8.75957
130.4	8.68864
130.5	8.53365
130.6	8.33284
130.7	7.95287
130.8	7.64439
130.9	7.20368
131	8.20906
131.1	8.83951
131.2	9.09592
131.3	9.50666
131.4	9.67764
131.5	9.79523
131.6	9.98019
131.7	10.177
131.8	10.4264
131.9	10.8311
132	10.0541
132.1	9.47223
132.2	9.8491
132.3	10.2663
132.4	10.3642
132.5	10.5668
132.6	11.7056
132.7	11.8976
132.8	11.9649
132.9	11.7947
133	11.6627
133.1	11.6247
133.2	10.8732
133.3	10.18
133.4	9.91482
133.5	9.65972
133.6	8.12489
133.7	7.78143
133.8	7.3378
133.9	7.08465
134	6.9526
134.1	6.65432
134.2	7.73835
134.3	8.84094
134.4	9.68525
134.5	10.2166
134.6	10.4229
134.7	10.5727
134.8	10.8835
134.9	11.0586
135	11.5346
135.1	11.6792
135.2	10.9116
135.3	10.089
135.4	9.74607
135.5	9.65637
135.6	9.73017
135.7	9.75849
135.8	9.86125
135.9	10.115
136	9.88208
136.1	10.0183
136.2	11.0653
136.3	11.7195
136.4	11.9572
136.5	12.0793
136.6	12.1715
136.7	12.3647
136.8	12.3438
136.9	12.1779
137	12.1552
137.1	12.208
137.2	11.3814
137.3	10.9456
137.4	11.9442
137.5	12.3055
137.6	12.8815
137.7	13.2124
137.8	13.3785
137.9	13.5534
138	13.7759
138.1	14.0217
138.2	14.2475
138.3	14.4633
138.4	13.6767
138.5	13.3703
138.6	12.9751
138.7	13.0616
138.8	13.6306
138.9	14.3044
139	15.0734
139.1	15.2779
139.2	15.3884
139.3	15.3575
139.4	15.2758
139.5	15.13
139.6	15.0433
139.7	14.5392
139.8	13.8257
139.9	13.1178
140	12.0141
140.1	11.4791
140.2	11.0087
140.3	10.6012
140.4	10.1281
140.5	9.93517
140.6	10.2579
140.7	10.5732
140.8	10.5282
140.9	10.5428
141	11.0879
141.1	11.2853
141.2	11.2601
141.3	12.1619
141.4	12.4174
141.5	12.7115
141.6	12.2397
141.7	11.9173
141.8	11.9405
141.9	11.9073
142	11.4209
142.1	11.4115
142.2	11.6872
142.3	11.1043
142.4	11.1076
142.5	10.7909
142.6	10.8529
142.7	11.0361
142.8	11.0166
142.9	10.9624
143	10.7702
143.1	10.4395
143.2	10.198
143.3	9.67877
143.4	9.29583
143.5	9.10343
143.6	8.83341
143.7	9.22406
143.8	9.36471
143.9	9.31382
144	9.859
144.1	10.4212
144.2	10.3682
144.3	10.5968
144.4	10.6656
144.5	11.2026
144.6	11.6724
144.7	11.5348
144.8	11.4383
144.9	11.9852
145	11.6742
145.1	11.2442
145.2	11.4979
145.3	14.0004
145.4	14.8506
145.5	14.7727
145.6	14.9575
145.7	14.9191
145.8	15.1824
145.9	14.9125
146	14.999
146.1	15.0751
146.2	15.1151
146.3	12.9349
146.4	12.0566
146.5	11.8186
146.6	11.1672
146.7	10.8309
146.8	10.2598
146.9	11.27
147	12.7323
147.1	13.5334
147.2	14.0981
147.3	14.1374
147.4	14.0433
147.5	14.202
147.6	14.2976
147.7	14.4685
147.8	14.3991
147.9	13.2121
148	11.3442
148.1	10.6784
148.2	10.6466
148.3	10.7834
148.4	10.747
148.5	10.3115
148.6	10.0217
148.7	9.60854
148.8	9.64298
148.9	10.6215
149	11.4015
149.1	11.2712
149.2	10.5895
149.3	12.0001
149.4	12.7052
149.5	13.1439
149.6	13.5734
149.7	13.7147
149.8	13.985
149.9	13.3762
150	13.2421
150.1	13.8941
150.2	14.3846
150.3	13.0079
150.4	12.4472
150.5	12.5322
150.6	12.5959
150.7	12.7209
150.8	12.7121
150.9	13.1495
151	13.3759
151.1	12.6357
151.2	12.2131
151.3	12.1692
151.4	12.0015
151.5	11.6917
151.6	12.1185
151.7	12.6609
151.8	12.8218
151.9	12.5965
152	12.2463
152.1	12.2842
152.2	11.9909
152.3	11.9098
152.4	12.1659
152.5	12.435
152.6	12.0386
152.7	11.4734
152.8	11.1625
152.9	10.8579
153	10.5823
153.1	10.1707
153.2	10.0605
153.3	10.9916
153.4	10.9299
153.5	10.5857
153.6	10.198
153.7	9.86794
153.8	9.57111
153.9	9.40864
154	9.94418
154.1	10.1276
154.2	10.0119
154.3	8.76604
154.4	8.46336
154.5	8.36127
154.6	8.29656
154.7	8.46876
154.8	8.85711
154.9	9.54409
155	9.25504
155.1	9.13396
155.2	9.21839
155.3	9.13148
155.4	9.05276
155.5	8.85669
155.6	9.16218
155.7	9.22174
155.8	9.03579
155.9	8.47383
156	8.01694
156.1	7.79346
156.2	7.52656
156.3	7.5133
156.4	9.00799
156.5	10.38
156.6	10.0927
156.7	10.3126
156.8	10.4909
156.9	10.5665
157	10.5831
157.1	10.5637
157.2	10.7646
157.3	11.0006
157.4	9.98179
157.5	8.49029
157.6	8.68583
157.7	8.29402
157.8	7.92768
157.9	7.74996
158	9.64913
158.1	10.0196
158.2	10.1193
158.3	10.0535
158.4	9.9107
158.5	9.88804
158.6	9.47867
158.7	9.26594
158.8	9.67906
158.9	9.93609
159	8.28952
159.1	8.042
159.2	7.78512
159.3	7.63853
159.4	7.61154
159.5	7.74222
